,text,ID,Gattung
67,schnitterlied wir schneiden die saat   wir bube und dirne   mit nackenden arm|arme und triefend stirn   von donnernd dunkel gewitter bedrohen   retten die korn   und nicht eine   die darben   von garbe zu garbe sein raum für die tod   wie schwellen die lippe die leben so rot   hoch thronet ihr schöne auf güldenen sitz|sitzen   in strotzend garbe umflimmern von blitz|blitzen   nicht eine   die darben   wir bringen die brot   zu+die reigen   zu+die tanz   zu+die tosend runde   von mund zu mund sein raum für die tod   wie schwellen die lippe die leben so rot   ,=,Lyrik
68,regine und weben auch auf jen matte noch jen mondesmärchenpracht   und stünd sie noch in+die waldesschatten inmitten jen sommernacht   und fänd ich selber wie in+die traum die weg zurück durch moor und feld   sie schreiten doch von+die waldessaume niemals hinunter in die welt   ,=,Lyrik
69, gott schmiedefeuer die eifer sein eine feur   brennen er um+die nächste heil   so schmieden gott dabei die liebe donnerkeil ,=,Lyrik
70,mein tote weihnachten @card@ an anna ich wollen ' auch heute zu du sprechen wie ich es wohnen zu+die weihenacht   doch zwischen alle wort brechen die träne|tränen vor mit übermacht   noch sein zu frisch   was wir erleiden   die lebenswunde nicht vernarben   noch sein die friede nicht erstreiten   an die so bitter wir darben   doch zürnen nicht   wenn schon die flügel hoffnung zu lüften sich erkühnen   noch eh ' auf unser kind hügel eine halm die lenzes wieder grünen   laß träumen ich von künftg'en zeit   wo nach die lichterhellen baum sich klein ärmchen wieder breiten und jauchzen füllen die still raum   du aber nehmen die pfand die treue   und mahnen du in+die gold die grün   dass du noch hoffen dürfen   auf+die neu zu lächeln   wenn die kerze glühn   nur innig durch die bund die schmerz haben wir vereinigt die geschick   so halt ' ich fest du herz an+die herz   du meinen jugend   du mein glück   ,=,Lyrik
71,spruch lebensweisheit frei in dein busen schranke suche wahrheit ohne scheu   in die irrsal die gedanke finden du und sein du treu      heyse     schule die leben » was lehren die leben   geben ich bündig bescheid     hingeben   was du lieb   hinnehmen   was du leid   wahlspruch echte ehren   schlechte wehren   schwere üben   schöne lieben   was not tun tragen munter herz dein last und üben fleißig du in+die lache|lachen   wenn du an du nicht freude haben   die welt werden du nicht freude machen   beschränkung stecken du die ziel nur nicht zu weit   suchen nichts gewaltsam zu erraffen   mit dein verflucht schuldigkeit hast ohnehin genug zu schaffen   eigen haus die welt zerstreuen oder engen du ein   müssen in du selbst zu haus sein   die werden von unrast nicht verschonen   die bei sich selbst zu+die miete wohnen   gut glück keine glück sein auf die erdenrund heilkräft'ger   süß   rein   als kindermund an dein mund und kinderhand in dein   vorbildlich müssen stets an dein mutter art   du kind die erde   du erinnern   wie sehr die schale du erstarren   bewahr die flüssig kern in+die innere   unvermeidlich leben nur   die widerspruch werden lebend'ges nicht entgehen   totgebornes treffen die fluch   niemand je in+die weg zu stehen   heimkehr durchschweife frei die weltgebiet   wollen du die heimat recht verstehn   wer niemals außer sich geraten   werden niemals gründlich in sich gehen   il mondo è paese die sein es   warum sich es leben lassen trotz alldie auf dies erde|erden   die ganz welt sein nur eine nest   doch jede nest können eine welt du werden   ewig jugend wer nicht alt werden bei jung jahr   werden ewig jugend nicht bewahren     nach rahel   gründlich torheit die menschlich die schwäche sein   über die   was wir die herz brechen   noch obendrein die kopf wir zu zerbrechen   naturtrieb die blut beherrschen wir insgesamt   was man auch mögen von bildung munkeln   und wer von eine katze stammen   die fangen die maus in+die dunkeln   recherche de l'inconnu in dein innere manche schacht sein voll von unbekannt erz   doch schürfst du tief in dein herz   nehmen du vor schlagend wetter wettern in acht   vergebne mühe auf schritt und tritt sich aufpassen   was sollen es fromm   wer nicht wagen dürfen   sich gehen zu lassen   werden nicht weit kommen   die ärgste gegen herzlos können du du schützen   geben sie nur dein herz nicht preis   geistlos mögen du auch wohl nützen   da manche manche können und wissen   wenn aber taktlose du umringen   die werden du zu+die verzweiflung bringen   naturgabe die eigen nase nachzugehn   möcht ' jedermann erlaben   nur darin werden die kunst bestehn   eine eigen nase zu haben   wichtig kunst du werden die leute lieb ' und gunst   zumal die bieder   bald verlieren   verstehen du nicht die edel kunst   mit anstand du zu ennuyieren   gut rat sein billig sie pflegen höchlich zu empfehlen   dass man zufriedenheit gewinnen   leicht haben es die bescheidnen seele   die mit sich selbst so höchst zufrieden sein   cave canem verstand wie ' n pudel die ohr spitzen   wenn ' s herz an festlich tafel sitzen   geben er nur eine knöchlein zu benagen   so werden er höflich sich betragen   doch wollen du auch die knöchlein sparen   werden er du in die wade fahren   freude gott werden die mehr mit freude segnen   die ihr freude freundlich begegnen   fest grund wer sich an andere halten   die wanken die welt   wer auf sich selber ruhen   stehen gut   rein wein bedenklich sein zu groß klarheit   die welt wollen ja betrügen sein   die beste   was du haben   sein wahrheit   die gut nur schenken rein wein   übermessen sich selbst beherrschen sein gar fein   doch schlimm   sein eigen tyrann zu sein   memento mori   wer stets die tod vor auge haben   die werden die bunt welt erblassen   eine trist ehbund in die tat   wo man beständig denken an+die scheidenlassen   die schlimmste verlassen du geistesgegenwart   sein es freilich hart   doch mehr noch sein es verhängnisvoll   erkennen dein herz nicht   was es wollen und sollen   die egoist » seltsam   dass er es nicht weiter bringen und weder stark werden   weder groß   da alle doch sein ich verschlingen   «   sein ich sein eben bodenlos   lebenskunst die leben sein eine frei kunst   wer sie nach regel wollen betreiben   werden meist eine traurig stümper bleiben und nie gewinnen meistergunst   nil admirari nil admirari   gelten die   so sein ' die leben eine schlecht spaß   wenn wir nichts mehr zu bewundern haben   sein es zeit   wir lassen wir begraben   jahreszeit grüne jugend   was prahlst du so   eine jede halm werden endlich stroh   unverzeihlich solang du schimpfen und tobst und bellst   bleiben du die volk erfreulich   doch wenn du einfach recht behalten   finden sie es unverzeihlich   nichts umsonst die leben sein eine genau wirt   lassen pünktlich zahlen lust mit leiden   kommen eine mit vier ankutschiert   die bedienen es mit doppelt kreide   wer glauben   dass er frei ausgehn werden   die machen die rechnung ohne die wirt   selbsttäuschung ihr sehen ihr für gutmütig an   ja   fallen|fällen eine kind   helfen ihr behend   doch kommen zu fall eine groß mann   reiben ihr ihr schadenfroh die hand   warnung so viele verdienst du erwerben   so viel du gut und mut bescheiden   wenn du es mit die philister verderben   dann wehen dein frieden   würdigkeit du fürchten   du unwürd'ger arm|arme mit dein scherflein zu erbarmen   fragen denn die glück nach dein wert   wenn es eine treffer du bescheren   die edelste die sein die edelste auf erde|erden   die nie durch schaden klug werden   richten nicht   wer leben wollen und sich wohl befinden   kümmern sich nicht um die nachbar sünde   probatum est lernen die froh augenblick schon jetzt erinnernd nachgenießen   laß gegenwärtig missgeschick schon als vergangen du verdrießen   die freude werden du tief rühren   die leid die scharf dorn verlieren   character indelebilis manche arm wicht sein froh genug   eine neu mensch anzuziehn   doch jede morgen erwarten er die lump|lumpen   die er gestern tragen   allenfalls du mögen   wenn du die welt nicht können entbehren   nach ehre geizen   nicht nach ehre|ehren   träne|tränen wer sein von beide die arm mann   die nicht in+die schmerz weinen können   oder die nie eins glück genießen   davon die auge er überflossen   bitter erkenntnis und streust du noch so hochgesinnt wohltat achtlos in die wind   danklosigkeit können du ertragen   undank werden du an+die herz nagen   entschluss hast du es nicht in+die blut   so haben es in+die mut   suaviter in modo aufrichtigkeit werden löblich sein   grobheit sollen von wir weichen   wer lassen sich gern die rein wein in schmutzig glas reichen   freund » freund in die not « wollen nicht viel heißen   hilfreich mögen sich manche erweisen   aber die neidlos eine glück du gönnen   die dürfen du wahrlich » freund « nennen   glückszuwachs müssen du nur von+die neid reinigen   dann verzehnfachst du dein glück   machen in jede augenblick fremde freude zu die deinigen   vergeben   vergessen   die freund vergeben   die ich verletzen   sein leicht   vergessen   schwer genug   in sein bild seh ' ich jetzt die wunde stets   die er ich schlagen   mögen sie vernarben mit die zeit   um er noch immer sein ich es leid   nicht zu bescheiden   sein mit die glück nur nicht bescheiden und machen die fordrung nicht zu knapp   es sein die zähere von ihr beide und handeln noch genug du ab   sich bescheiden fordern keine laut anerkennen   können was   und man werden du kennen   machen die einfachen klagen du nicht zu manche zeit   wenn die leben tag ' und nacht farblos aneinander reihen   dass es keine frucht du bringen   rein wasser gleichen es dann   die die farbe müssen entbehren   doch die schlicht welle können du erquicken   stärken   klären   mut die feigheit da werfen sie ohne sich zu schämen die flinte gleich in+die korn hinein   wo die leute nur die mut hernehmen   so ungeheuer feige zu sein   kopf und herz wenn kopf und herz sich widersprechen   tät doch die herz zuletzt entscheiden   die arm kopf geben immer nach   weil er die klügere sein von beide   die ungeselligen geselligkeit wollen wir nicht glücken   wir fehlen dazu die anmut gabe   nie harmlos sich in andere schicken   die heißen in deutschland   charakter haben   hoch zirkel eine seltsam ding um solche rout   wo jede die nachbar nase beschauen und selten mehr von er erfahren   als dass er » mit dazu gehören «   lang leben lange leben sein keine kunst   werden wir nur zeit dazu geben   doch wer in+die schaffen   wirken   strebe|streben es nie erleben   sich selbst zu überleben   die preis sein stern gunst   stet bereitschaft wollen eine ruhig herz erwerben   müssen nach dies weisheit streben   leben   als sollen du morgen sterben   sterben   als sollen du ewig leben   die gut spieler was helfen es   nach die applaus die welt mit vorgebundner maske schielen   da die allein nie aus die rolle fallen|fällen   die immer wagen   sich selbst zu spielen   leichtsinn mit melancholie paaren hab ' an die beste ich oft gewahren|wahren   leichtsinn in alle zeitlich tracht|trachten   schwermut   wenn sie an+die ewige denken   sollen die kurz menschenleben immer reisen frucht du geben   müssen du jung du zu die alte   alternd du zu+die jugend halten   mit traurige zu trauern   können an dein seele nie du schaden   doch werden du zu eine lust laden   so sehen du erst die lust'gen an   nur eins beglücken zu jede frist   schaffen   wofür man schaffen sein   wer stets sich allen weihen   haben bald sich ausgeben   nur in die einsamkeit können du für alle leben   müssen die übel die geschick nur nicht übelnehmen   unbequem augenblick still du anbequemen   ärger   die an+die herz fressen   werden es nur arg machen   was nicht wegzuschelten sein   suchen es wegzulachen   die sein die mensch gut gewinn   ernst seele und heitrer sinn   nur wo die beide sich treu vermählen   können es nie an frieden und freude fehlen   ob dein fuß in+die jahreslauf hell ' und dunkel bahn durchwandre   rechnen du nur eins in+die andere   und du hören zu klagen auf   von brutal gewalt laß nie dein seele knechten   können du nicht recht behalten   halt doch fest an+die recht|rechte   wer da bauen an die straße   muss sich von jedermann meistern lassen   doch stellen eine kluge sich nicht an+die tor und leihen die klüglergeschwätz sein ohr   die alter bringen wir manche pein   werden doch von jedermann begehrt   die jugend sein eine gut   allein wer es haben   erkennen nicht sein wert   bevor du wissen   ob es brot sein oder stein   beißen nicht hinein   weise mahnung und ernst rat sein fruchtbar nicht für jede   wenn eine keine gewissen haben   was helfen es   er in+die gewissen reden   er fühlen   es beißen er irgendwo   und jucken sich nur   als sein es eine floh   reich und bleich die teppich   die die parze weben   werden mit die jahr bunt und bunt   verschlungne muster   reichbelebt   sinnspruch laufen deutungsvoll mit unter   aber die faden von goldnem schein weben sie immer seltner hinein   ,=,Lyrik
72,die felswand feindselig   wildzerrissen steigen die felswand   die auge schrecken zurück   dann irren es unstet daran herum   bangen suchen es   wo es haften   dort   über eine abgrund schweben eine brücklein wie spinnweb   hoch um die scharf kante sein stapfe|stapfen eingehaun   eine wegesbruchstück   fast oben ragen eine tor mit blau füllung   dort klimmt eine wanderer zu licht und höhe   die aug verbinden stiege   stapfe|stapfen   stufe   es suchen   es haben die ganz pfad finden und gastlich   sehen   werden die steil felswand   ,=,Lyrik
73,still gang die abend grauen   herbstfeuer brennen   über die stoppel gehen die rauch entzwei   kaum sein mein weg noch zu erkennen   bald kommen die nacht   ich müssen ich trennen   eine käfer surren an mein ohr vorbei   vorbei   ,=,Lyrik
74,nacht dunkel vor gefunkel   ihr los haar   so müde so friede und wunder  wunderklar   ,=,Lyrik
75,baum in die himmel greifen und wachsen   erde ziehen und schwellend fühlen treue bitternis saftatmenden boden   ,=,Lyrik
76,in harmesnächten die recht|rechte strecken ich schmerzlich oft in harmesnächten und fühlen gedrückt sie unverhofft von eine recht|rechte   was gott sein   werden in ewigkeit keine mensch ergründen   doch wollen er treu sich allezeit mit wir verbünden   ,=,Lyrik
77, die mannigfaltige lassen sich erlernen   die urgewaltig kommen von die stern   ,=,Lyrik
78,russisch   sein doch keine tropf   mein süß söhnchen   stecken eine die lumpig milliönchen   du kennen ja die moral die zeit   die himmel sein hoch und die czar sein weit   ,=,Lyrik
79, wenn die blüte abstreifen   sein nicht gleich die frucht reifen an die baum in+die garten   zwischen die empfindung zeit und die zeit   wo tat gedeihen   liegen eine bange warte|warten   ,=,Lyrik
80,schuld schuldlos oder schuldig   wer wollen bestimmen   wo die erst funken verborgen glimmen   eine einzig lufthauch entfachen die flamme   wer mögen zu+die schaden auch noch verdammen   ,=,Lyrik
81,aus grau himmel aus grau himmel   stechen die sonne       jagend wolke   blendend blau       ins grünen gras greifen die wind   die silberweiden sträuben sich       plötzlich   still       auf eine jung erlenbaum   wiegen sich blinkend tropfen   ,=,Lyrik
82,zwischenreich meine ausgelaßne kleine   ach   ich kennen sie nicht mehr   nur mit tante und pastor haben die lieb herz verkehr   jen süß himmelsdemut   die die sünder hoffart schelten   haben die ganz schelmenantlitz wie mit grau flor verhüllen   ja   die brennend rot lippe predigen entsagung ihr   diese gar zu schwarz auge schmachten nach die himmelreich   auf die tiziansche venus sein eine heil'genbild malen   ach   ich kennen sie nicht wieder   die so schön mit wir gedahlt   nirgends mehr für blau märchen sein eine einzig plätzchen leer   nur traktätlein und asket liege|liegen haufenweis umher   wahrlich   zu+die verzweifeln sein es   aber   schatz   wir wissen schon   dein ganz götzenplunder werfen eine einz'ger mann von+die thron   ,=,Lyrik
83,an gottfried keller zu+die  juli  mittsommerabend   auf die schattenbank in mein gärtchen sitzen ich   nach die glut des tag ich kühlend in+die gelinde hauch des lüftchens   die von+die nachbarlich hain zu ich herüberflog   eine zart rot umglomm die zwillingsgiebel mein haus   die sphinxe dort und adler leicht vergoldend   und auf die first   einsam in+die abendglühn ausschauend   sitzen die schwarz amselkönig   stumm und gedankenvoll   wie alt leute die nacht durchwachen   wenn die jung brut schon lang zu nest bringen sein   hinter+die gitter die ahornwipfel schwimmen in feucht glanz des früh mond silberkahn herauf   und stillen sein es ringsum   wie ruhig fließen des leben tief strom an ich vorbei   in sein welle so viele hold spiegelnd   die alle mein eigen sein   und doch   warum verschließen die zauber dies stunde sich voll unmut dies brust   lassen ich es gestehn   ich haben dies tag feierstunde ich selbst vergällen   da ich eine buch lesen   die neu eine   die so laut gepriesnen   die wir gealtert die keck nachwuchs mitleidig höhnend vor die nase halten   » da sehen   nur die allein sein wahr kunst   wie hier die welt sich spiegeln   als eine haufe wüstheit und unrat   jammer   aberwitz und niedertracht   so sein es um sie bestellen   und so nur   ob es auch zu+die himmel stinken   sie darstellen   sein die dichter recht und heil'ge pflicht   nicht wie ihr allzu lang ihr selbst betrügend sie wir vortäuschen   denn wahrheit sein die zukunft feldgeschrei   schönheit eine gleißend götzenbild und anmut eine tand   die jungfräulein   nicht mann ziemen   die lernen von wir   ihr altersschwach herr   und sein ihr klug   so machen ihr es   wie in+die land die wilde jen greis   die   sobald sie fühlen   dass ihr letzt stündlein nahen   in groß strohgeflochtne flasche kriechen   in die familiengruft sich selbst bestattend   und von die enkel sorgsam zugekorkt bescheid warten   bis ihr lahm herz die letzt schlag wollen tun   « o lieb freund   auch du betören jen alt wahn   denn seit du dein » lieb fensterlein « auftatst » die goldnen überfluss die welt «   die du mit farb ' und stift zu bannen suchen und dann mit meisterzügen auf die blatt die büchlein   die die herz wir aufgeregt in heiterkeit und tiefsinn   lust und leid   hast unermüdlich du begnadet die schönheit heil'gem dienst du weihen   » nicht jen schönheit   die voll eitelkeit und selbstsucht sich mit pfauenfeder schmücken und wie die pfau von alle dach krähen   und nicht die schönheit   die die aug verdrehend mit matt salbung schal heuchler pred'gen   die auf die gasse mit die halbheit buhlen   die ding wesen schwächlich übertünchend und mit die unerschöpften redeschwall die kraft zu+die schön tat in+die keim ersticken   die schönheit sein es   die friedrich schiller lehren   die süß und einfach da am lieb wohnen   wo edel sitte sich die reiz vermählen und die gedanke streng zucht gedeihen   die schönheit sein es   die nicht zu+die ammenmärchen die welt wir wandeln und die menschenschicksal   nein   die die leben tief in+die kern ergreifen und in eine feuer tauchen   draus es läutern in unbeirrt freude glanz hervorgehen   befreien von+die zufall   einig in sich selbst und klar hinwandelnd wie die himmel stern   «   so sprechen du   meister gottfried   damals schon vor drei jahrzehnt   da in dein stadt man jen hehr genius fest begehen   die dichtend weben die morgenröte duft um die gemein deutlichkeit die ding und adeln die leben nichtigkeit mit ewig gedanke   er auch nehmen die dichtung schleier aus die hand die wahrheit   dass er eine wecker wir und tröster werd   die sein nun abtun   trostlosigkeit ward glaubenssatzung   und die jünste welt spotten die tor   die in ehrfurcht noch zu er emporschaun   und die nacht brechen ein   die giebel purpurglanz erblassen jäh   und um ich schwirren ' in ungewiss flug die fledermaus grau schattenbrut   mein haupt sinken auf die brust   auf einmal   horchen   von rechts her klingen eine leise donnerhall   und in die halbgeschloßne wimper dringen eine wetterleuchtender schein   ich blicken ' empor und lauschen   von die gitterpforte kommen es   als tun sie sich auf und eine schar von spät gast treten zaudernd ein   entgegen wollen ' ich sie   doch die glied lähmen die süß schreck   und an die bank fesseln   sehen ich eine lang zug sich zu ich winden auf die gartenpfad   sanft überglüht von+die fern wetterschein   fremdartige gestalt|gestalten   doch je nah sie kommen   je vertraut scheinen sie   wie alt freund '   in die zug wir freudig zurecht wir finden allgemach   voran eine stattlich schön frauenbild mit dunkel auge   hand in hand mit ihr eine schlank juvenil in grün kleid   sinnend die antlitz   doch nicht kummervoll   denn aus die blick er leuchten die freude des wiederfinden   und zu die gesellin sprechen er eine leise wort   ich hören ' es wohl   dies sein noch alle   judith   wie es sein   dort in die wäldchen um die glyptothek so manche sommernacht verträumen ' ich ja   doch dazumal stehen dies haus noch nicht     und schalkhaft nickend   sprechen die schöne   nur zuviel   du grüner   haben du hier träumen     so schreiten flüsternd sie an ich vorbei   als werden mein sie nicht gewahr   nach dies eine zweit paar   sich eng umschlungen haltend   wie einhüllen in süß leidenschaft magisch schleier   um die schmal stirn des mädchen fliegen kraus löckchen spielend in+die abendwind   ei   vrenchen   grüßen du gott   was führen du her     und ihr begleiter blitzen ich finster an   als spräch ' er   sie sein mein   rühr sie nicht an   zwei arm|arme sein wir   reich an lieb ' und todeswonnen     und sich neigend auf ihr glänzend auge küssen ' er sie   doch vorwärts drängen sie die folgeschar   seltsam   doch wohlbekannt   ha   edel landvogt salomon andolt   führen du dein fünf verschmähte braut durch die nacht spazieren   es lächeln rotverschämt die distelfink   und die hanswurstel raunen figura leu eine wort in+die ohr   die nachtwind tragen es davon   und jetzt   die hagre   feierlich gestrenge gesicht die alt mädchen   ehrerbietig umstaunt von ihr drei geselle dort   o edel züs   du haben ' ich gleich erkennen   kramst du die schatz dein bildung aus   was sehenswerte bergen dies stadt   sie hängen du an+die mund   es rühren sie nicht mein rosenflor   doch still bewundern er dort jen zwei   küngold und dietegen   sein ihr es   verweilet doch     auch diese wandeln wortlos vorbei   und immer dicht schwellen die zug heran   durch alle gartenpfade hören ' ich es von flüstern   leisverhaltnem lache|lachen und schwebend gestalt|gestalten regung schwirren   jetzt aber wie eine führerruf erklingen es   und alsobald sich an die hand fassend   beginnen die spukhaft lieblich gesinde auf mein wiese sich in+die tanz zu drehn   so zierlich   wie eine wölkchen zart mücke an+die schwül sommertag in luft|lüften spielen   dazwischen   doch die reigen nicht verwirrend   schwingen dann und wann eine übermüt'ger fant sein hütchen   sich in toll sprung ergötzend   indes abseits eine grüppchen heil'ger fraun und ernst büßer in gespräch sich ergehen   empor zu+die mondessichel spähend   vernähm ' ich doch ihr wort   doch unversehns springen auf die schulter ich   erhobnen schweif   eine muntres kätzchen   reiben an mein schläfe die seidenweiche fell und schnurren ich zu   hab gut abend   freund     die tausend   spiegel   sein du es wirklich   mein vielteurer liebling   wie gehen du es nur   was machen die edel pineiß   die du die schmer abkaufen wollen ' und schlimm in sein tücke netz sich selber fangen   und spiegelchen   da kommen er   sehen du er     mit die beghine   immer fleißig   fleißig hexen er   was zeug halten     und die los dieb   eine schadenfröhliches miauen anstimmend   schwingen sich hinweg und mischen sich in die reigen   so ehrbar tanzend   wie die klein heil'ge   die dort mit sankt vitalis unermüdlich die schlank füßchen heben   doch endlich werden die bunt schwarm die drehns und schleifens satt und stehen hochatmend stillen   paar an paar   ich aber sein noch zung ' und hand bannen   so schwer ich es auch verdrießen   dass undankbar und völlig ungesittet ich erscheinen   da treten von+die wiesenplan heran zu ich die schön judith   und die blass lippe zu+die lächeln schürzend   sprechen sie   lieb herr   als ungebetne gast dringen wir hier bei ihr ein und stehen nun beschämen   verzeihung hoffend   doch auf nächt'ger reise zu unser herr und meister   die auch ihr vor alle lieb und wert   erblicken wir die frei rasengrund vor euer haus   und die mutwill'ge jugend dort beschleichen die lust zu eine tänzchen hier in+die kühlen   die sein büßen   und jetzo unverweilt gehen es fürder südwärts   haben sie etwa wir eine gruß und botschaft mitgeben   und ich   denn plötzlich lösen sich die band von mein zunge     schöne judith   sprechen ich   wohl kennen ' ich ihr und   wert grün heinrich   auch ihr   was sprechen sie von verzeihung   sprechen von dank   was können lieberes ich geschehn   als endlich auch zu sehen von angesicht   die ich so lange warm in+die herz tragen   doch sagen   wie kommen es   dass ihr so dichtgeschart auf reise|reisen gingt   woher denn brechen ihr auf   wollen ihr nicht zu verweilen ihr verstehn   dass mein hausfrau   die ihr lieben gleich ich   ihr auch begrüßen und eine wenige ihr bewirten mögen   da wiegte sie ihr haupt   sie sprechen gar liebreich   aber töricht   herr   wir werden nicht erquicken durch irdisch kost   durch freundlich gedanke die nur   die wir befreunden   denn wir wohnen längst dort oben auf die mond mit tausend verklärte geist   die dichterkraft unsterblich dasein leihen   dort sein die luft zu leicht   dass mensch darin atmen   wir dichterkindern gnügt sie   dorten hausen eine herrlich geschlecht einträchtiglich   tell zeihen|ziehen die hut vor+die fähnlein jen sieben aufrechte   mit frau amrain hand in hand gehen base terzky   unser vrenchen dort und sali plaudern mit die montagu und sein liebste   und ob jede auch die eigen sprache sprechen   verstehn sich alle gar leicht und gut   denn aus die auge glänzen des genius flamme jegliche von wir   und was da schön und wahr   sein eine blut   nun hören wir   dass unser meister ihr eine fest zu feiern ihr gerüstet haben   und denken   mitfeiern ziemen wohl vor alle wir   und rasch aufgebot wir sammelnd   sein wir nun herabgeschwebt   bei nacht zu reisen über+die bodensee   wie söhn ' und tochter gern an+die jubelfest die lieb vater überraschend nahn   wenn er dann aufwachen morgen   stehen wir an sein lager   dass er   die nicht viele des eigen ruhm gedenken   in+die herz doch sich freuen mögen   welche adlig geschlecht unsterblich atmend kind er zeugen   und hauchen unser lebenskraft auch er eine wenige zu   dass um sein alternd haupt eine frisch morgenglanz verjüngend schweben und er empfinden   was die welt er danken   nun sprechen   und was bestellen ' ich er von ihr   und ich   was können ' ich er zu wissen tun   die er nicht längst bekannt   auch tragen eine mann gerechte scheu   die lieb freund laut von sein lieb ' und treue vorzuplaudern   wie eine mägdlein man sein zärtlich herz in art'gen vers wohl zu fuß legen   bringen   wenn du mögen   er von die rose dort die schön strauß   und er   die eine poet   werden   was ich er sub rosa beichten wollen   unschwer verstehn   und kränzet auch ihr selbst   doch sagen ich eins   sein es wahr   was dichter schaffen   leben dort in+die mond eine zweit leben fort   so suchen ihr wohl auch manche gelichter heim   die nicht die reinlichste gesellschaft sein und doch   entspringen kräftig phantasei in krank dichterhirnen   ausgeburt des wahn und üppig trieb   zügellos sein wesen treiben und kecklich nach die kranz zu greifen sich erdreisten ew'gen ruhm   wie nur mit solche dort vertragen ihr ihr   und aus die schar   die hinter judith stehen   treten vor eine hoch mann   herr salomon landolt   die landvogt   und mit stirnerunzeln sprechen er   es stehen eine groß siechenhaus dort oben   da werden alle einpferchen   was wir von solcherlei gesindel nahen   da hinter sicher gitter sehnen|sehen wir sie unschädlich toben   ihr schaden sich berühmen und mit neidgrimmassen scheel in unser frieden schauen   die die gebell die arm hauptverwirrten nicht verstören   doch nun mit gunst   herr   und er grüßen leicht und schreiten hinweg mit sein freundin   stolz wie die hahn vor sein hennenschar   doch judith brechen von eine rosenzweig die schön blume   purpursammetfarbig   mit fest hand und sprechen   die legen ' ich morgen die vater auf sein kissen   und so wollen wir scheiden   leben wohl und zürnet nüt     und ihr heinrich an die schulter lehnend   folgen sie herr andolt und die andere ihr   zuletzt die spiegelchen   die glatt schweif zierlich bewegend   hundert frage brennen ich auf die lippe noch   doch unaufhaltsam sah ich die gast schon die pforte nahn und   ohne dass die riegel klirren   leis wie raucheswölkchen durch die gitter wallen   ich schämen ich   dass ich die fuß versagen   auch bis zu+die weichbild mein haus nur sie zu geleiten   da erklingen herab von+die heitren firmament eine donnerton   und wie von eine himmelsstrahl schmelzen fallen von die glied|gliedern ich die fessel ab   aufspringen ich von die bank und spähen ' umher   nichts sein zu schauen mehr von+die nachtbesuch   keine halm auf mein wiese scheinen knicken von rasch fuß tanz   nur dort an+die strauch   fehlen wirklich jen purpursamtne rose   die ich zuvor noch sehen   so sein es keine traum     ich fühlen einzler schwül tropfen fall dort aus die wölkchen   die so still in+die blau gen süden segeln '   und nachdenklich schreiten ich ins haus zurück   nun drängen ich die herz   du dies gesicht zu künden   freund   auf dass du wissen   wenn du eine rose morgen erwachend finden werden auf dein pfühl   dass sie du gruß bringen von+die isarstrand   ,=,Lyrik
84,pereant die liberale pereant die liberale   die nur reden   die nur prahlen   nur mit wort stets bezahlen   aber arm an tat sein   die bald hier    bald dorthin sehen   bald nach rechts   nach links sich drehen   wie die fahne vor die wind   pereant die liberale   pereant die liberale   jen blass   jen fahl   die in zeitung und journal philosophisch sich ergehn   aber bei die bettler schmerz   weisheitsvoll   mit kalt herz   ungerührt vorübergehn   pereant die liberale   pereant die liberale   die bei schwelgerisch mahlen   bei gefüllt festpokalen   turm die freiheit sich nennen   und die doch um eine titel   zensor werden oder büttel oder gar denunziant   pereant die liberale    ,=,Lyrik
85, die königlich leben geben dein wille gott   denn wer er aufgeben   derselbe führen allein eine königlich leben   ,=,Lyrik
86,pfui deibel   sie wissen   ich sein keine » von « verehrer   ich sein die zeitgeist straßenkehrer   doch protzgere kerl sehen ich noch nie   als die schlotbaron die plutokratie   ,=,Lyrik
87,die sein die tag die weiß callablüten   die um dein lager üppig ausstreuen   als draußen sonnenlicht und farbe glühen   die tag in+die recht sein und die nacht so weit   ich sehen du an   du bliebst in alle die fülle ich wie eine marmorbild von todtem stein   wie eine gottgedankens künstlerhülle   ich sehen du so   mein auge warʼs allein   du sein die hell licht zurückgeben   die krankheit macht brechen und zerstören   und du werden nun für alle   alle leben und haben todt   nur ich allein gehören   ,=,Lyrik
88, des zorn ende sein die reue anfang   ,=,Lyrik
89,bruder und eine schwester   nichts treueres kennen die welt keine goldkettlein halten fest   als eins an+die andere halten   zwei liebste so oft sich scheiden   denn minne die sein voll wanken   geschwister in lust und leiden sich halten ihr lebelang so treu   als wie beisammen die mond und die erde gehen   so nah '   wie die stern flamme alle nacht bei einander stehn   die engel in+die himmel sich es zeigen frohlockend von herzensgrund   wenn bruder und schwester sich neigen und küssen sich auf die mund   ,=,Lyrik
90,in die alt rittersaal lesen die knappe vor die graf   bei die ampel trüb strahl sein die müde greis entschlafen   nur die jung tochter lauschen   und sie lauschen so tief und innig   wie vor ihr vorüberrauscht alte sage süß und sinnig   um die turm die nachtwind summen   hauchen so geisterkühl durch+die zimmer   jetzt die greis in+die schlaf summen   doch die beide hören es nimmer   längst die knappe schweigen gar still   lächeln ob die alte schlummer   sie vor scham vergehen wollen   beugen die stirn in süß kummer   ,=,Lyrik
