,text,ID,Gattung
38,"es liegen etwas auf die straße in+die land umher   in welschland und in britannien und an+die meer   an+die rhein und wo die scholle die newa splittern wie glas   es liegen etwas auf die straße   ich wissen nicht was   ich haben auf die straße verlaufen sieben paar schuh   mein stecken bleiben immer derselbe   mein herz dazu   ich wandern sieben jahr durch regen und sonnenlicht   und die straße wissen mein glück und sagen es nicht   es pfeifen eine drossel in thule an+die holderstrauch   und haben ich land elend finden   so finden ich thule auch   die drossel wissen mein sehnsucht süß reim   und alle straße in+die land sagen                                 ""                                                             ""                               kehren heim                                 ""                                                             ""                               ",Strassenlied,Lyrik
39,die nacht sein keine mensch freund   was flüsterst du von treue   die mond verblassen   die morgen grauen     an+die bett sitzen die reue   die reue sein eine hässlich weib und möcht ich wohl verderben   reißen ich die herz nicht aus die leib   ich wollen ja noch nicht sterben   mein blut sein heiß   dein mund so süß     o gott   wie können du küssen   die haben die sommernacht tun   dass wir versinken müssen   ,DasHatDieSommernachtGetan,Lyrik
40,auf schlagen die falke   eh die morgen sein   bis sich sein nachttau kühles flügelpaar in hoch gold die fern sonne tauchen   die erde schlafen   ihr werdedrang gebären grauschweren dunst   die kühl durch eiche|eichen rauchen   an felsen firnen schrecken es rot empor und glühen sich nieder durch zerfetzt flor   die zornig weiße feuer von demanten erstarren in blitz|blitzen an granitnen kante   und tief tauchen klar die welt in bunt ruhen die blau silber eine tag zu   um sich in kühl   tief atemzug sehnsüchtig drängend an die licht zu schmiegen   ,EinAnfang,Lyrik
41,"                              ""                               wir sitzen von+die laubdach tief umschirmt   die himmel sein rings von wolke umthürmt   die mond   er drücken die auge zu   wir wünschen er ' eine gut ruhen   und müssen die dunkel wir so umfließen   so dürfen die herz sich frei ergießen   da haben wir manche wir sagen   in+die sonnenschein hätt ' ich es nicht wagen   es rollen die locke|locken von+die schön haupt   wie eine rosenbusch sitzen sie reich umlaubt   und wie ich küssen die dunkel locke|locken   da wollen ' es ich weiter noch verlocken   die stern die auge halten streng gericht   doch ich schauen nicht mehr ihr augenlicht   ich hören die nachtigall süß flöte   ich sehen nicht mehr ihr still erröthen   ",WirSassenVomLaubbachTiefUmschirmt,Lyrik
42,nein   in die leben wirre und kampf|kämpfen ziemen es   die zorn nicht immer zu dämpfen   dürfen nicht inmitten toll gewühl stehn wie eine eisberg   allezeit kühl   nein   wo die unrecht thronet und schalten   wo die verkehrtheit wohnen und walten   sollen du entbrennen wie eine vulkan   feuer und flamme schleuder|schleudern hinan   beuget die obmacht heilige recht|rechte   will sie die freie meister|meistern wie knecht   auf   laß entlodern flammende wort   rache zu fodern donner ' es fort   sehen du die feigheit kuss|küssen die ruthe   die ihr die nacken geißeln zu blut   auf   die verkehrte stacheln dein zorn   sein die entehrten weckender sporn   weinen die unschuld   trauern die reinheit   tückisch lästern von die gemeinheit   auf   und empören   herz   dein muth   tilge die schlange giftige brut   sehen du die halbwitz höhnisch sich rotten   frevelnd die hohe   heilige spotten   röthe dein antlitz flammende blut   sprühen dein auge zürnend gluth   ja   wo die unrecht thronet und schalten   wo die verkehrtheit wohnen und walten   sollen du entbrennen wie eine vulkan   feuer und flamme schleuder|schleudern hinan   doch zu vernichten wehr die zorn   dass er die liebe dienen zu+die borne   dass er befruchte gleich die vesuv   die aus die lava rebe erschaffen   lacrymä christi zeugen er an+die fuß   himmlisch thränen   thränen die buße locken ' aus die herz   die du schrecken   die dein zorngluth segnend bedecken   ,HeiligerZorn,Lyrik
43,ich wissen eine lied so voll trauer   wer dies lied zu ende singen   die sein es   als ob vor schmerzensschauer die herz er in die brust zerspringen   eine lied voll schwer gramgedanken   es machen die sänger wange bleich   eine lied voll weh sondern schranke   die sein die lied von+die deutsch reich   o so viele macht und muth und treue   und so viele thorheit   schimpf und schmach   o so viele hoffnung stets auf es neu und so viele unheil   die sie brechen   o so viele hinterlist und tücke   und immer wieder neu vertrau'n   o nimmer mit so wenige glücke sein so viele recht und kraft zu schauen   es müssen in stern stehn schreiben   dass deutschland nicht sollen untergehn   die gott die volk müssen wir lieben   sonst sein ' es längst um wir geschehn   mein volk   nicht rückwärts dürfen du schauen   dass gram du nicht die herz verzehren   nein   vorwärts   und auf gott vertrauen   und auf dein recht und auf dein schwert   ,LiedEinesDeutschen,Lyrik
44,ach   schon wieder sinkst du nieder ohne freudenglanz und lied   sturmumrauschter wintertag   bleiern ziehen fort die stunde|stunden   die so flüchtig ich entschwinden   als ich   hold frühlingskunden lauschend   du in+die arm|arme liegen   liebchen   sagen   wann in+die hag   wo dereinst ich du finden   wohl die veilchen blühen mögen   wenn die hell strom welle wieder frei zu thale schwellen und die veilchen wieder blühen   wenn die lenz mit bunt schwinge|schwingen tausend vöglein lied singen   die wecken die lau süd '     o   dann sprühen in+die gemüth neu die alt sehnsuchtsklingen   bis es auf zu+die flamme glühen   wohl bedaur ' ich   dass so traurig bang die winter   kalt und schaurig pfeifen die sturm sein lied dazu   doch es werden die nacht die schrecken ende|enden bald   und   horchen   mit keck lied werden die lenz erwecken strom und meer   wald und fluh '   gehen auch du   herz   zu+die ruhen '   glaube   schnee und winter decken schützend dein frühling zu   ,AchSchonWiederSinkstDuNieder,Lyrik
45,die himmel sein grau umziehen   es glänzen keine sonnenstrahl   aschgraue nebel wiegen|wogen|wägen feucht über berg und thal   kalt pfeifen die wind aus norden   von+die baum wehen die blatt   nun sein es herbst werden   wir müssen heim zu+die stadt   wie klingen so traurig heute die heerde glockengeläut   als ob es zu grab läuten die schön sommerzeit   trüb hüllen wiese und feld sich in die nebelflor   nur fichten  und tannenwälder dunkeln daraus hervor   leben wohl   ihr schlank tanne   ihr wiese frisch und hell   wir müssen nun von dannen   die sommer fliehen so schnell   kalt wehen die wind aus norden   die blume sein verblühen   herbst sein es in+die land werden und berbstlich in+die gemüth   die luft werden sich erneuen   die sonne wieder glühn   die nebel sich zerstreuen   die blume wieder blühn   und klingen waldeslieder von lenzeslust und glück   und kommen die frühling wieder   kommen auch wir zurück   ,Herbstlied,Lyrik
46,aufsteigen die strahl und fallend gießen er voll die marmorschale rund   die   sich verschleiernd   überfließen in eine zweit schale grund   die zweit geben   sie werden zu reich   die dritt wallend ihr flut   und jede nehmen und geben zugleich und strömen und ruhen   ,DerRoemischeBrunnen,Lyrik
47,es laufen die frühlingswind durch kahl allee   seltsam ding sein in sein wehe|wehen   er haben sich gewiegt   wo wein|weinen sein   und haben sich schmiegen in zerrüttet haar   er schütteln nieder akazienblüte und kühlen die glied   die atmend glühen   durch die glatt kahl allee treiben sein weh blass schatten und die duft   die er bringen   von wo er kommen seit gestern nacht   lippe in+die lache|lachen haben er berühren   die weich und wach flur durchspürt   er gleiten durch die flöte als schluchzend schrei   an dämmernder röte fliegen er vorbei   er fliegen mit schweigen durch flüsternd zimmer und löschen in+die neige die ampel schimmer   ,Vorfruehling,Lyrik
48,wenn die leicht kerzenflamme schwelend sich gespenstisch heben   die an+die rund weiß stamm zuckend wie fangen kleben   und eine hauch in+die düster zimmer unbemerkt sie plötzlich treiben   dass ihr flüchtig blass schimmer schattend eine kreis beschreiben   fühlen du du in+die tief kern wie von eine ruf berühren   die du in die groß ferne   in die ewigkeit entführen   fühlen du über dies leben körperfrei in+die wirbelwind lautlos zu die quelle schweben   draus die zeit in+die dunkel rinnen   ,WennDieLEichteKerzenflamme,Lyrik
49,aus die weiß nebelfluthen   als ich heuen ' an+die früh morgen durch die thaubenetzte wiese kummervoll herz hinschlich   und die morgenfrische erde strecken alle ihr glied   blatt   blüthen   halm   gras   alle durstend er entgegen   ach   wenn also dein liebe seligsüßer strahl doch endlich segnend auf ich niederthaute   jen nebel hell durchbrechend   die von alle seite trüben mein leben pfad umfließen   wenn ich endlich   gleich die erde   die in+die glanz die sonne baden   in die glanz dein liebe meine seele baden dürfen   ,LeuchtendBrachDerStrahlDerStille,Lyrik
50,ganz mit frühling und sonnenstrahl   klang und duftend blütenguß mein verlangendes herz einmal füllen ich   selig überfluss   geben ich ewig jugend glanz   geben ich ewig leben kraft   geben in+die flüchtig stundentanz ewig wirkend leidenschaft   aus die meer die wissen laß satt ich trinken in tief zug   geben von liebe und geben von hass mein seele einmal genug   geben   dass tau die erfüllung ich in die schale die herz fließen   bis sie   selber verschwendend   ihr überschäumende glück ergießen   ,GanzMitFruehlingUndSonnenstrahl,Lyrik
51,gestalten   freund   dein herz zu+die felsengrotte   wer einmal sich flüchten in die halle   die schütz ' vor jede feindes⸗ueberfalle   vor fliegenübermuth und geckenspotte   gieb er heraus nicht   keine erdengotte   und jede pfeil   die er gelten   prallen an dein panzer ab   und gift und galle spei ' nach du selber sein gegner rotte   doch sorgen   dass die weg zu+die grotte fahren|führen nicht leichthin durch   wie zu die schenke|schenken thüre   auch berg ' die herzenskammer nicht zuviele     nur wer die pfad durch busch und dorngestrüppe zu du finden   übersteigend jede klippe   die gieb in noth und tod eine treu asyl   ,VonDerFreundschaft,Lyrik
52,die welle eilen wohl zu+die meer und keine kehren wieder her   doch auf die fluthen immer jung verklärend schweben erinnerung   was je dein herz in lieb hegen   und was die fluth von dannen tragen   verjüngen in+die regenbogenglanz erblühen es aus die welle tanz   und endlich spielen   eine bunt traum   die ganz leben ob die schaum   bis in die meer die sonne tauchen   die abendwind die bild zerhaucht   ,Menschenleben,Lyrik
53,mein weib und alle mein hold kreis   mein kind und alle mein lachend glück   ich rühren an die saite leis   wie hell klingen es zurück   nur manchmal   wenn von ferne ich die groß strom rauschen hören   wenn sich die vollern lebenschöre eine ton in mein stille schleichen   schrei laut ich auf und heben klagen   mehr licht   mehr licht nur eine tag   und blutend legen ich   abwenden   mein herz in euer liebeshand   bis es von alle angst entbinden und wieder sein takt finden   die gleichtakt zwischen wunsch und pflicht   herddämmerglück   herddämmerlicht   ,AusDemTakt,Lyrik
54,„leb ' wohl   mein vater sonnenschein   du meinen mutter blütenduft   ihr schwester all ' und brüderlein in+die süß hauch die himmelsluft   ich schweben gern mit ihr umher in wald und wiese   au ' und feld   nie sein mein herz von sorge|sorgen schwer   und gern verlassen ' ich dies welt   “ so singen die müde schmetterling   so singen er sich sein sterbelied   kaum als er an zu leben singen   sein hin sein leben und er scheiden   ,LebWohlMeinVaterSonnenschein,Lyrik
55,so kommen und jauchzen   die sein die leben sinn   denn angst und gram und wein|weinen taugen zu nichts   geben wie eine wunschlos kind die seele hin   so spielen ihr ihr hinein in+die meer die licht   und sterben ich freudig   alle ding haben sinn   und die geheim wollen die groß sein   gehen wie zu+die hochzeit   gehen wie gast hin und nicht wie knecht in die festhaus ein   und euer wiege|wiegen kränzt mit rosenglut   säen freude in die klein seele ein   die künftig geschlecht sollen stark und gut   soll herrenvolk mit frei stirn sein   ihr mädchen   schmücken ihr   jede leib eine fest   decken er mit seide   seide sein es genug   und blume in die los haar pressen   gürtel von gold   denn gold sein auch genug   und euer leib sein euer hoch gut   je mehr ihr sein   je hoch wachsen die mann   so werden   was ihr sollen   die morgenglut   die füllenmächtige tag schaffen können   und jede schreiten sein die schönheit tanz   und jede auge sein wie quelle klar   o erde   selig du   du sein voll glanz   die gestern noch um gott thron sein   ,FreudeFreude,Lyrik
56,es pfeifen die wind sein frostig lied   und eiserstarrte tropfen werfen klirrend an die scheibe er   die kranke wach zu klopfen   die alt frau an mein bett nicken müd   in schlaf versinken   die kohle in+die kamin sprühn bei jede windstoß funken   aufhorchend knurren die klein hund   um ächzend fortzuträumen   die lampenlicht spielen flackernd roth mit die tapete baum   die nackt göttin weiß bild lachen höhnisch auf ich nieder   es pfeifen die wind   gedanke ziehn     ich finden ' die schlaf nicht wieder   ,AufDemKrankenbett,Lyrik
57,um bei du zu sein   trügen ich not und fährde   lassen ich freund und haus und die fülle die erde   ich verlangen nach du   wie die flut nach die strand   wie die schwalbe in+die herbst nach die südlich land   wie die alpsohn heim   wenn er denken   nachts alleine   an die berg voll schnee in+die mondenscheine   ,Sehnsucht,Lyrik
58,siech und matt sein ich gestern   voll missmut   stumpf sein mein blick   trauerumflort mein auge   mein ohr hören nichts mehr   welk hängen mein hand und schlaff   mühsal die gehen   mein fuß wie blei   und heute   mein sinn blühen in hell feuer   psalm jauchzen mein gemüt   hymne sprühen mein blut   voll kraft schwellen ich die glied jegliche arbeit entgegen und lust ruhen in alle und fröhlich gedeihen   keine höhe geben es und keine hindernis   keine weite und keine weg   keine wagestück und keine thorheit   die nicht in+die sprunge zu nehmen mein hüpfend fuß sich getrauen|trauen   ich lachen die welt aus und ich selbst       was liegen zwischen gestern und heuen   dies wandel zu wirken   eine nacht   purpurrosen auf blauschwarz grund   mit stern bestecken und blitz|blitzen umsäumen   eine lenznacht schaffen die wunder in wonnig arm|arme die liebe   ich grüßen ' du   mein göttlich weib   ,LenznachtWunder,Lyrik
59,mit leise herz treten ich in dein zimmer   die rose blühten auf   die fenster klingen   und draußen von die garten kommen noch immer die weich sehnsuchtsvoll jünglingssang   du hingst an ich   und dein auge glänzen   dein haar verwirren sich in mein hand     und abendlichter   die du rot umkränzen   und eine sehnsucht   die du ich verbinden   und nichts als goldne fülle um wir beide   die bebend hand und die taumelnd mund     die jung gärtner draußen singen sein lied von+die leiden   die zittern von du und sein so wund   du aber lächeltest   ,DerJungeGaertner,Lyrik
60,die welt sein nimmer bleiben die herrlich welt die homer   die gott sein längst vertreiben   stürzen sein die tempel in+die meer   verschollen die heilig lied   verwirbelt die opferrauch   in hohn und gespött darnieder brechen die priester brauch   nicht betend volk mehr wallen zu schimmernd säulenreihn   die hoch olympier alle geschmückt geschenk zu weihn   die himmlische müssen erliegen in toll jahrhundert kampf   es schwelgen in trophäe und sieg|siegen   es herrschen   die allmächtig dampf   es sausen die hämmer und dröhnen auf silber   auf gold und auf blei   maschine rasseln und stöhnen eine gellend einerlei   kaum können die donner dringen durch alle die fabrik gebraus   und lied und glockenklingen verschwimmen in+die rädergesaus   ,WechselDerWelt,Lyrik
